,AreaNorm,PerimNorm,RazonEjes,Excentricidad,Solidez,Extension,CantDedos
10882,0.5590562761768457,5.982110469671284,0.6685483740765513,0.743668657077599,0.632328024398509,0.41801075268817206,4.0
10883,0.6525993832489729,4.505096196992756,0.4373144224260502,0.8993086766723482,0.7975941422594143,0.5229766803840878,1.0
10884,0.6388904501046198,4.822891784043424,0.43780582777907506,0.8990695507927509,0.7739989029072957,0.5024928774928775,1.0
10885,0.570045727155449,5.305227310923407,0.44769996735704964,0.8941838397267626,0.6391534391534391,0.5676691729323309,2.0
10886,0.5283703408327655,6.467801956261496,0.6864058028767195,0.7272187248532357,0.5697980684811238,0.3597560975609756,5.0
10887,0.5988493312877593,5.308563866606071,0.45532733586630175,0.8903241079589478,0.6807828039781841,0.5125603864734299,2.0
10888,0.5910424829155815,6.065102689456042,0.7557605691789298,0.654848045025974,0.6204134366925065,0.3997668997668998,5.0
10889,0.7379655999636708,4.83256614836711,0.7247884422776657,0.6889714899331575,0.8883870967741936,0.6458724202626641,0.0
10890,0.5409109655705203,6.108283366085786,0.6945941716634074,0.7194017908590615,0.6042012161415147,0.4061687105165366,4.0
10891,0.5772694683401063,5.088432866567867,0.47052340125007874,0.88238751627392,0.6638518999675219,0.5107446276861569,2.0
10892,0.5444255233075906,6.45280099193412,0.6817965749698532,0.7315418172321916,0.581922525107604,0.37541651240281376,5.0
10893,0.749585794197008,4.327765326763938,0.809238179529209,0.5874806965273427,0.9080560420315237,0.6835860250494397,0.0
10894,0.6378926038231857,4.642546018368747,0.432763883191344,0.901507305242253,0.7900999524036173,0.5139318885448917,1.0
10895,0.5486919457277746,6.352433302854219,0.7274715554778212,0.6861378403576642,0.5725825063466421,0.36019163763066203,5.0
10896,0.7234502765480724,4.944703837040068,0.8338905722080725,0.5519298085649057,0.8436050364479788,0.6435793731041456,0.0
10897,0.5475199956156859,6.4351879933237335,0.682337635735202,0.7310371747450979,0.5838349097162511,0.36702702702702705,5.0
10898,0.6425763051407148,4.561359383967942,0.4785985783282842,0.8780338266958427,0.7921291624621595,0.5520393811533052,1.0
10899,0.5220613299946376,5.040113253085523,0.5233371697403223,0.8521256989248647,0.6002460024600246,0.4578935022284776,2.0
10900,0.5618299661840298,5.344100047957674,0.5907496540086874,0.8068549103083008,0.6357234314980794,0.4457912457912458,3.0
10901,0.527530550484218,6.417059565658685,0.7031210744897749,0.7110701474596894,0.555481134181737,0.3412894375857339,5.0
10902,0.5390015458810715,5.6377712966102385,0.629549213455383,0.7769606089356837,0.6287598944591029,0.44500466853408027,3.0
10903,0.5573109559266024,6.491063887985669,0.7357357997422413,0.6772686564264173,0.5814606741573034,0.35571711830799735,5.0
10904,0.640119093658019,4.709806823052607,0.46529753569985205,0.885154338673005,0.7764208548614373,0.5240963855421686,1.0
10905,0.5241691968578778,6.26385474623361,0.6388268285915795,0.7693505592846636,0.566397487662629,0.3853785103785104,5.0
10906,0.7193464770127004,4.638341084915439,0.7187278056613131,0.6952915513432287,0.8868660598179454,0.6557692307692308,0.0
10907,0.5766362881466606,5.394497038150909,0.4344714091703003,0.9006856247401607,0.6472953216374269,0.5548245614035088,2.0
10908,0.7198673537152898,4.987740127000094,0.7537485092593095,0.6571629819073566,0.8675577156743621,0.6241258741258742,0.0
10909,0.6441059952661601,5.056633950733144,0.44073511361626266,0.8976372093589147,0.7455728225514998,0.5919655667144906,2.0
10910,0.586436615897354,5.660511227150338,0.47465150676159173,0.8801738164299996,0.6695210910244211,0.5270911360799001,2.0
10911,0.7474824390417709,4.739193505656811,0.7000061542541374,0.7141368104266387,0.8858733472512178,0.6277120315581854,0.0
10912,0.61184923290051,5.762381936425159,0.5089210185534925,0.860813218343257,0.6929902395740906,0.5730007336757154,3.0
10913,0.5707291891528063,5.2747489755175,0.4534212846248473,0.8912963248264593,0.6477233824032865,0.5428981348637015,2.0
10914,0.6449780642309911,5.897243311564243,0.4625314818683288,0.8866028582633195,0.7195269860521528,0.6131782945736434,3.0
10915,0.5340227143519017,5.4120164078520405,0.6366508961910479,0.7711521486575368,0.6235553109521189,0.42819349962207104,3.0
10916,0.6544889164477078,4.769162890409347,0.4624375643193849,0.8866518477431572,0.8092255125284739,0.5819000819000819,1.0
10917,0.6118062974391996,5.8222723952483335,0.5022089381281017,0.864746311044022,0.7054085155350979,0.5796690307328605,3.0
10918,0.5728799384936069,5.743984308609787,0.5566009036342416,0.8307800154514705,0.6431788931788932,0.46880863039399623,3.0
10919,0.5448828592551478,6.237757010459097,0.7167856790023067,0.6972935467772537,0.6144717800289435,0.4062380405663988,4.0
10920,0.5551100574217376,5.588048171375227,0.5930719835914543,0.8051494409604328,0.6367425456877204,0.4433035714285714,3.0
10921,0.7173584662252991,4.8956543733500295,0.7045420593537158,0.7096622341661033,0.8550905683947533,0.6457547169811321,0.0
10922,0.5561815940257082,6.103714143287243,0.7225137582729545,0.69135654267989,0.5746169220519654,0.37337662337662336,5.0
10923,0.5360368804110716,6.166455873019645,0.7125036612316981,0.7016683922847213,0.6146435452793835,0.4050793650793651,4.0
10924,0.642029807544244,4.5521593808817675,0.48643721334206586,0.8737155357872524,0.7883046237533998,0.5372258263824529,1.0
10925,0.5755444580336866,6.233628806202619,0.6066134585559328,0.7949969257165774,0.6585074626865671,0.42357910906298,4.0
10926,0.5415394038081001,5.4949562299182295,0.5141433080354065,0.8577042956651254,0.6140285071267817,0.3767548906789413,2.0
10927,0.7436970846245016,4.815907103521655,0.7028015711486189,0.7113859371614207,0.8895859473023839,0.6688679245283019,0.0
10928,0.5671435027477301,6.3318429159229614,0.7271560281643108,0.6864722213639122,0.5948948948948949,0.4042857142857143,5.0
10929,0.6542525897237083,4.626196040192614,0.43309329213123143,0.9013491001332014,0.8045793397231097,0.5246527777777777,1.0
10930,0.6652356839416267,4.743369339033712,0.47479307701791784,0.8800974571124822,0.822289156626506,0.5675675675675675,1.0
